uniq_id,description,image,cat_lvl_0,cat_lvl_1,cat_lvl_2,cat_lvl_3,encoded_cat_lvl_0,image_path,clusters_labels
55195de3873fffaa9e37b041533d7305,Buy Philips 9.5 W LED B22 3000K A55 IND Bulb for Rs.419 online. Philips 9.5 W LED B22 3000K A55 IND Bulb at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,55195de3873fffaa9e37b041533d7305.jpg,Kitchen & Dining,Lighting,Bulbs,Philips Bulbs,5,Dataset\Images\55195de3873fffaa9e37b041533d7305.jpg,0
cdc33ed715261b08e315a2a19427bc23,"Flipkart.com: Buy Oriflame Sweden Sun Zone UV Protector Face and Exposed Areas High - SPF 50 PA++ for Rs. 699 from Flipkart.com. - Lowest Prices, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",cdc33ed715261b08e315a2a19427bc23.jpg,Beauty and Personal Care,Body and Skin Care,Face Care,Sunscreen,1,Dataset\Images\cdc33ed715261b08e315a2a19427bc23.jpg,3
c65fa0b38ab99792630468bd7dd26416,"Flipkart.com: Buy Aveeno Protect + Hydrate Broad Spectrum Spf 70 Sunscreen Lotion - SPF 70 PA+ for Rs. 1389 from Flipkart.com. - Lowest Prices, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",c65fa0b38ab99792630468bd7dd26416.jpg,Beauty and Personal Care,Body and Skin Care,Face Care,Sunscreen,1,Dataset\Images\c65fa0b38ab99792630468bd7dd26416.jpg,3
142994b421c052a6193052c6c8c3d076,"Flipkart.com: Buy La Roche-Posay Anthelios XL Fluid Dry Touch Gel-Cream - SPF 50 PA+ for Rs. 1400 from Flipkart.com. - Lowest Prices, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",142994b421c052a6193052c6c8c3d076.jpg,Beauty and Personal Care,Body and Skin Care,Face Care,Sunscreen,1,Dataset\Images\142994b421c052a6193052c6c8c3d076.jpg,3
c6adf41cd378b1f6a7ac62675b060411,"Wallmantra Christ The Redeemer Framed Print Canvas Painting (16 inch x 21 inch)
                         Price: Rs. 1,749
				
			This Beautiful Rendition Of The Redeemer Is A Jewel In Your Scheme Of Interiors. These Exclusive Designs Are Printed On The Best Quality Photo Paper And Framed To Perfection With Most Elegant Frames And Keen Attention To Detail So That You Can Decorate Your Home With Taste And Pride. Each Design Is Created In Consultation With Our Designers And Keeping In Mind The Contemporary Trends, So You Can Order, Sit Back And Relax And Complement Your Interior Decor With One Of These Prints. For Customisation Or Framing Your Own Designs Contact Wallmantra.
This Beautiful Rendition Of The Redeemer Is A Jewel In Your Scheme Of Interiors. These Exclusive Designs Are Printed On The Best Quality Photo Paper And Framed To Perfection With Most Elegant Frames And Keen Attention To Detail So That You Can Decorate Your Home With Taste And Pride. Each Design Is Created In Consultation With Our Designers And Keeping In Mind The Contemporary Trends, So You Can Order, Sit Back And Relax And Complement Your Interior Decor With One Of These Prints. For Customisation Or Framing Your Own Designs Contact Wallmantra.",c6adf41cd378b1f6a7ac62675b060411.jpg,Home Decor & Festive Needs,Wall Decor & Clocks,Paintings,Wallmantra Paintings,3,Dataset\Images\c6adf41cd378b1f6a7ac62675b060411.jpg,6
0ae859a69c7608d8197c3ba8c37bc6ec,"Tallenge Christmas Collection - Echoes Of Winter - Gallery Wrap Canvas Painting (15 inch x 15 inch)
                         Price: Rs. 1,799
				
			The countdown is on! Time to select gifts for friends and families, and maybe something for yourself too. The Tallenge Store brings you a Christmas Art Collection that will make the Season of giving awesome for you as you spreading that holiday cheer. From cuddly puppies to Christmas-coloured abstract art, we have everything covered in this fresh collection. Say it with art and leave a lasting impression. 

The beautiful photo is printed on a high quality 240 gsm coated imported canvas with a gloss finish using a high resolution HP Inkjet large format production printer delivering sophisticated and elegant museum quality prints. It comes in a convenient size -15 inches X 15 inches with hook and is perfect for keeping it on office desk or table top. 

The Tallenge Store is a leading affordable art marketplace for curated artworks and photographs from artists across the world. You can buy original art, prints, and canvases for yourself, or to give as gifts. Artists and photographer of the original work gets paid for every purchase that you make so that they can continue what they love - create beautiful art!
The countdown is on! Time to select gifts for friends and families, and maybe something for yourself too. The Tallenge Store brings you a Christmas Art Collection that will make the Season of giving awesome for you as you spreading that holiday cheer. From cuddly puppies to Christmas-coloured abstract art, we have everything covered in this fresh collection. Say it with art and leave a lasting impression. 

The beautiful photo is printed on a high quality 240 gsm coated imported canvas with a gloss finish using a high resolution HP Inkjet large format production printer delivering sophisticated and elegant museum quality prints. It comes in a convenient size -15 inches X 15 inches with hook and is perfect for keeping it on office desk or table top. 

The Tallenge Store is a leading affordable art marketplace for curated artworks and photographs from artists across the world. You can buy original art, prints, and canvases for yourself, or to give as gifts. Artists and photographer of the original work gets paid for every purchase that you make so that they can continue what they love - create beautiful art!",0ae859a69c7608d8197c3ba8c37bc6ec.jpg,Home Decor & Festive Needs,Wall Decor & Clocks,Paintings,Tallenge Paintings,3,Dataset\Images\0ae859a69c7608d8197c3ba8c37bc6ec.jpg,1
3bf09b28e3bf526c2dfebfe591921103,Buy Wallmantra Golden Buddha On Red Background Framed Print Canvas Painting for Rs.1749 online. Wallmantra Golden Buddha On Red Background Framed Print Canvas Painting at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,3bf09b28e3bf526c2dfebfe591921103.jpg,Home Decor & Festive Needs,Wall Decor & Clocks,Paintings,Wallmantra Paintings,3,Dataset\Images\3bf09b28e3bf526c2dfebfe591921103.jpg,6
82fbc93cd45ab747e7e606f2c52c7335,"Tallenge Christmas Collection - Nativity Art - Gallery Wrap Canvas Painting (15 inch x 15 inch)
                         Price: Rs. 1,799
				
			The countdown is on! Time to select gifts for friends and families, and maybe something for yourself too. The Tallenge Store brings you a Christmas Art Collection that will make the Season of giving awesome for you as you spreading that holiday cheer. From cuddly puppies to Christmas-coloured abstract art, we have everything covered in this fresh collection. Say it with art and leave a lasting impression. 

The beautiful photo is printed on a high quality 240 gsm coated imported canvas with a gloss finish using a high resolution HP Inkjet large format production printer delivering sophisticated and elegant museum quality prints. It comes in a convenient size -15 inches X 15 inches with hook and is perfect for keeping it on office desk or table top. 

The Tallenge Store is a leading affordable art marketplace for curated artworks and photographs from artists across the world. You can buy original art, prints, and canvases for yourself, or to give as gifts. Artists and photographer of the original work gets paid for every purchase that you make so that they can continue what they love - create beautiful art!
The countdown is on! Time to select gifts for friends and families, and maybe something for yourself too. The Tallenge Store brings you a Christmas Art Collection that will make the Season of giving awesome for you as you spreading that holiday cheer. From cuddly puppies to Christmas-coloured abstract art, we have everything covered in this fresh collection. Say it with art and leave a lasting impression. 

The beautiful photo is printed on a high quality 240 gsm coated imported canvas with a gloss finish using a high resolution HP Inkjet large format production printer delivering sophisticated and elegant museum quality prints. It comes in a convenient size -15 inches X 15 inches with hook and is perfect for keeping it on office desk or table top. 

The Tallenge Store is a leading affordable art marketplace for curated artworks and photographs from artists across the world. You can buy original art, prints, and canvases for yourself, or to give as gifts. Artists and photographer of the original work gets paid for every purchase that you make so that they can continue what they love - create beautiful art!",82fbc93cd45ab747e7e606f2c52c7335.jpg,Home Decor & Festive Needs,Wall Decor & Clocks,Paintings,Tallenge Paintings,3,Dataset\Images\82fbc93cd45ab747e7e606f2c52c7335.jpg,1
07912328f580cf080d721e6466287896,Buy Wallmantra Abstract Colors Modern Art Wall Hanging Canvas Painting for Rs.1749 online. Wallmantra Abstract Colors Modern Art Wall Hanging Canvas Painting at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,07912328f580cf080d721e6466287896.jpg,Home Decor & Festive Needs,Wall Decor & Clocks,Paintings,Wallmantra Paintings,3,Dataset\Images\07912328f580cf080d721e6466287896.jpg,6
10b6738d7058738a9a7d107bbb2833f4,Buy HouseAttire Abstract Cushions Cover at Rs. 138 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,10b6738d7058738a9a7d107bbb2833f4.jpg,Home Furnishing,"Cushions, Pillows & Covers",Cushion Covers,,4,Dataset\Images\10b6738d7058738a9a7d107bbb2833f4.jpg,5
59247d4024d85bfaf9e48368cba6d870,Buy Moonleaf Geometric Cushions Cover at Rs. 199 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,59247d4024d85bfaf9e48368cba6d870.jpg,Home Furnishing,"Cushions, Pillows & Covers",Cushion Covers,,4,Dataset\Images\59247d4024d85bfaf9e48368cba6d870.jpg,5
7d99ac27ad194bc62000c46779c42732,"Specifications of Vgstore Rectangular Pack of 6 Table Placemat (Dark Blue, PVC) General Brand Vgstore Shape Rectangular Design Code blstri Material PVC Style Code strblue Color Dark Blue In the Box Number of Contents in Sales Package Pack of 6",7d99ac27ad194bc62000c46779c42732.jpg,Home Furnishing,Kitchen & Dining Linen,Table Placemats,Vgstore Rectangular Pack of 6 Table Placemat (Da...,4,Dataset\Images\7d99ac27ad194bc62000c46779c42732.jpg,6
14bc693d9b86c58696e5917045e9d4de,Buy Sapatos Plain Single Duvet White at Rs. 1499 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,14bc693d9b86c58696e5917045e9d4de.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\14bc693d9b86c58696e5917045e9d4de.jpg,5
1218fd9be42d45a81846db9f65a983bd,Buy Jaipur Raga Lord Krishna Showpiece  -  14 cm for Rs.799 online. Jaipur Raga Lord Krishna Showpiece  -  14 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,1218fd9be42d45a81846db9f65a983bd.jpg,Home Decor & Festive Needs,Showpieces,Jaipur Raga Showpieces,,3,Dataset\Images\1218fd9be42d45a81846db9f65a983bd.jpg,6
3f9f12fa8fc6d7ebef136040f179a201,"Sapatos Plain Single Dohar Fushia (1 Piece Brown Single Dohar)
                         Price: Rs. 1,499
				
			Add spunk to your home decor with this beautifully designed dohar from Sapatos. Crafted to provide utmost comfort, this exquisite Quilt will ensure that you look forward to crash into bed after a tiring day.
Add spunk to your home decor with this beautifully designed dohar from Sapatos. Crafted to provide utmost comfort, this exquisite Quilt will ensure that you look forward to crash into bed after a tiring day.",3f9f12fa8fc6d7ebef136040f179a201.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\3f9f12fa8fc6d7ebef136040f179a201.jpg,5
7915f1c0703450d4b1446c06066d9a59,"Buy Home Originals Abstract, Abstract Double Blanket Multicolor at Rs. 1299 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!",7915f1c0703450d4b1446c06066d9a59.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\7915f1c0703450d4b1446c06066d9a59.jpg,1
595f508cdfbfa162d0fe7b97cc99ef42,Buy RajasthaniKart Floral Double Quilts & Comforters Multicolor at Rs. 1499 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,595f508cdfbfa162d0fe7b97cc99ef42.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\595f508cdfbfa162d0fe7b97cc99ef42.jpg,5
8a306758531cffad41e7a28e41576c49,Buy Golmaalshop Showpiece  -  27.9 cm for Rs.799 online. Golmaalshop Showpiece  -  27.9 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,8a306758531cffad41e7a28e41576c49.jpg,Home Decor & Festive Needs,Table Decor & Handicrafts,Showpieces,Religious Idols,3,Dataset\Images\8a306758531cffad41e7a28e41576c49.jpg,6
ff24511994fc459d04145231c8876d6c,"Buy Home Originals Polka, Abstract Double Blanket Multicolor at Rs. 1299 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!",ff24511994fc459d04145231c8876d6c.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\ff24511994fc459d04145231c8876d6c.jpg,1
ce9207944cedeaa82e4ea6269586af2a,Buy Indigocart Plain Double Dohar Grey at Rs. 1015 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,ce9207944cedeaa82e4ea6269586af2a.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\ce9207944cedeaa82e4ea6269586af2a.jpg,5
dbca6ab4ebf827884073e2890388b744,"U & ME Cotton Plastic Diaper Reuseable Pad Small -Blue
                         Price: Rs. 270
				
			Cotton plastic diaper name tells it all it is a nappy for the lil one with cotton fabric outside and plastic inside with pad in it to make the baby feel comfortable it in suitable size for child 2-6 months. Hand wash recommended.
Cotton plastic diaper name tells it all it is a nappy for the lil one with cotton fabric outside and plastic inside with pad in it to make the baby feel comfortable it in suitable size for child 2-6 months. Hand wash recommended.",dbca6ab4ebf827884073e2890388b744.jpg,Baby Care,Diapering & Potty Training,Nappies & Cloth Diapers,U & ME Nappies & Cloth Diapers,0,Dataset\Images\dbca6ab4ebf827884073e2890388b744.jpg,5
7729e54756a60aecb2067a747c890913,Buy Golmaalshop Showpiece  -  12.7 cm for Rs.649 online. Golmaalshop Showpiece  -  12.7 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,7729e54756a60aecb2067a747c890913.jpg,Home Decor & Festive Needs,Table Decor & Handicrafts,Showpieces,Religious Idols,3,Dataset\Images\7729e54756a60aecb2067a747c890913.jpg,6
28401ff0dbc191d34c2f1103e78e082a,"Frabjous Floral Single Quilts & Comforters Multicolor (2 Quits)
                         Price: Rs. 1,499
				
			Lightweight and absorbent, this blanket is ideal to be used on cold winter nights. It has also been printed on both sides so you can delay having to wash it.
Lightweight and absorbent, this blanket is ideal to be used on cold winter nights. It has also been printed on both sides so you can delay having to wash it.",28401ff0dbc191d34c2f1103e78e082a.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\28401ff0dbc191d34c2f1103e78e082a.jpg,1
227fc5c4fca14c424ff33e40941d22fa,Flipkart.com is offering MyKid Nappy for only for Rs 199 | Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,227fc5c4fca14c424ff33e40941d22fa.jpg,Baby Care,Diapering & Potty Training,Nappies & Cloth Diapers,MyKid Nappies & Cloth Diapers,0,Dataset\Images\227fc5c4fca14c424ff33e40941d22fa.jpg,5
841b14271aa4c29f291f600c9556145c,"Buy Home Originals Abstract, Geometric Double Blanket Multicolor at Rs. 1299 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!",841b14271aa4c29f291f600c9556145c.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\841b14271aa4c29f291f600c9556145c.jpg,1
6acca991d2353781779b866e4f96edd9,"Buy Home Originals Abstract, Checkered Double Blanket Multicolor at Rs. 1299 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!",6acca991d2353781779b866e4f96edd9.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\6acca991d2353781779b866e4f96edd9.jpg,1
d68b774e9529a4b94a5c6c8943a1b8b3,"Pioneer Pragati Floral Single Duvet Orange (1 Duvet)
                         Price: Rs. 1,099
				
			World famous Jaipuri Pure Cotton Single Bed Comforter (also populary called as Dohar) in traditional Sanganeri Gold Print of Rajasthan. The Comforter is a 3-layered cover with fluffy middle layer of High Grade Flannel sheet between two layers of cotton fabric. Being light weight, these are ideal during travelling.

Product Usage:
Envelop yourself in the folds of our unique decorative Comforter and drift off to exotic lands. Ensconced within the folds of this buttery soft cotton comforter your sleep will be sweet and deep, whether you choose to spend your nights cocooned in warm cozy slumber or you choose to indulge in a restful afternoon siesta.

Specifications:

Product Dimensions: LxB: 90x60 inches
Item Type: Single Bed Comforter
Color: Multicolor
Material: Cloth
Specialty: Gold Print Floral Design Quilt.
Filling: High Grade Flannel sheet
Fabric GSM: 170
Wash care:
Dryclean only

Disclaimer:
The item being handmade, the fine design, pattern and color tone of the product may vary slightly from that shown in the image. However, there would not be any compromise in quality.

Return Policy:
No Questions Asked 7 days Return/ Replacement, if you are not satisfied with the product.

Brand:
Pioneer Pragati
World famous Jaipuri Pure Cotton Single Bed Comforter (also populary called as Dohar) in traditional Sanganeri Gold Print of Rajasthan. The Comforter is a 3-layered cover with fluffy middle layer of High Grade Flannel sheet between two layers of cotton fabric. Being light weight, these are ideal during travelling.

Product Usage:
Envelop yourself in the folds of our unique decorative Comforter and drift off to exotic lands. Ensconced within the folds of this buttery soft cotton comforter your sleep will be sweet and deep, whether you choose to spend your nights cocooned in warm cozy slumber or you choose to indulge in a restful afternoon siesta.

Specifications:

Product Dimensions: LxB: 90x60 inches
Item Type: Single Bed Comforter
Color: Multicolor
Material: Cloth
Specialty: Gold Print Floral Design Quilt.
Filling: High Grade Flannel sheet
Fabric GSM: 170
Wash care:
Dryclean only

Disclaimer:
The item being handmade, the fine design, pattern and color tone of the product may vary slightly from that shown in the image. However, there would not be any compromise in quality.

Return Policy:
No Questions Asked 7 days Return/ Replacement, if you are not satisfied with the product.

Brand:
Pioneer Pragati",d68b774e9529a4b94a5c6c8943a1b8b3.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\d68b774e9529a4b94a5c6c8943a1b8b3.jpg,1
